ccaa_code,ccaa_name,Edad,Periodo,Sexo,prob_mortalidad
06,Cantabria,0,2002,Mujeres,0.001378755
19,Melilla,25,2018,Hombres,0.0013790130000000001
01,Andalucía,40,2014,Hombres,0.00138093
01,Andalucía,45,2015,Mujeres,0.001380982
02,Aragón,45,2022,Hombres,0.0013810500000000002
05,Canarias,40,1991,Mujeres,0.001381368
07,Castilla y León,50,2023,Mujeres,0.0013815869999999999
18,Ceuta,50,2014,Mujeres,0.0013828739999999999
01,Andalucía,45,2010,Mujeres,0.001383497
03,"Asturias, Principado de",40,2014,Hombres,0.001383753
04,"Balears, Illes",45,1995,Mujeres,0.001385221
18,Ceuta,50,2016,Mujeres,0.001385308
06,Cantabria,45,2015,Mujeres,0.001385972
13,"Madrid, Comunidad de",45,1998,Mujeres,0.0013860699999999999
07,Castilla y León,45,2009,Mujeres,0.0013868469999999999
13,"Madrid, Comunidad de",50,2023,Mujeres,0.001387246
11,Extremadura,30,1998,Hombres,0.001387829
09,Cataluña,45,2000,Mujeres,0.00138802
18,Ceuta,30,2003,Mujeres,0.001388153
17,"Rioja, La",50,2010,Mujeres,0.0013886810000000001
18,Ceuta,40,2013,Mujeres,0.00138904
06,Cantabria,45,1992,Mujeres,0.001389747
14,"Murcia, Región de",45,2014,Mujeres,0.001390011
08,Castilla - La Mancha,45,1993,Mujeres,0.001390045
02,Aragón,45,1999,Mujeres,0.001390079
06,Cantabria,40,1994,Mujeres,0.0013901349999999998
08,Castilla - La Mancha,30,1996,Hombres,0.001390152
15,"Navarra, Comunidad Foral de",45,1997,Mujeres,0.001390273
09,Cataluña,45,2012,Mujeres,0.001390357
08,Castilla - La Mancha,35,2005,Hombres,0.0013910510000000001
07,Castilla y León,45,2008,Mujeres,0.001391128
08,Castilla - La Mancha,35,2002,Hombres,0.0013914519999999998
19,Melilla,45,2015,Mujeres,0.001391866
05,Canarias,25,1994,Hombres,0.001391882
16,País Vasco,45,2012,Mujeres,0.001392568
08,Castilla - La Mancha,40,1993,Mujeres,0.0013929469999999998
13,"Madrid, Comunidad de",50,2022,Mujeres,0.001393188
02,Aragón,25,1995,Hombres,0.001393766
18,Ceuta,45,2010,Mujeres,0.0013938820000000002
02,Aragón,45,1997,Mujeres,0.001393885
11,Extremadura,40,2016,Hombres,0.001393893
03,"Asturias, Principado de",35,2010,Hombres,0.001394428
17,"Rioja, La",40,2005,Hombres,0.001394485
07,Castilla y León,45,1994,Mujeres,0.001395384
15,"Navarra, Comunidad Foral de",30,1997,Hombres,0.001395483
13,"Madrid, Comunidad de",45,1992,Mujeres,0.0013955439999999999
12,Galicia,20,1994,Hombres,0.0013962159999999998
10,Comunitat Valenciana,45,2010,Mujeres,0.00139645
09,Cataluña,35,2004,Hombres,0.001396683
15,"Navarra, Comunidad Foral de",45,2013,Mujeres,0.001397155
08,Castilla - La Mancha,45,2007,Mujeres,0.001398228
10,Comunitat Valenciana,45,2011,Mujeres,0.0013985019999999998
09,Cataluña,45,2001,Mujeres,0.0013993130000000001
17,"Rioja, La",45,2014,Mujeres,0.001399434
17,"Rioja, La",20,2002,Hombres,0.001399824
14,"Murcia, Región de",45,2001,Mujeres,0.001400074
16,País Vasco,45,2023,Hombres,0.001401141
13,"Madrid, Comunidad de",35,2003,Hombres,0.0014012450000000002
11,Extremadura,35,2005,Hombres,0.001401775
09,Cataluña,30,1998,Hombres,0.00140205
07,Castilla y León,45,2001,Mujeres,0.001402099
11,Extremadura,35,2007,Hombres,0.001402211
13,"Madrid, Comunidad de",45,2006,Mujeres,0.001402311
09,Cataluña,40,2011,Hombres,0.001402556
14,"Murcia, Región de",35,2008,Hombres,0.001403657
05,Canarias,35,2007,Hombres,0.001403903
18,Ceuta,45,2009,Mujeres,0.001403983
11,Extremadura,45,2003,Mujeres,0.001406201
12,Galicia,20,1996,Hombres,0.00140625
11,Extremadura,45,1998,Mujeres,0.001406734
18,Ceuta,40,2007,Mujeres,0.001406737
14,"Murcia, Región de",40,2016,Hombres,0.001407244
07,Castilla y León,25,1996,Hombres,0.001407318
10,Comunitat Valenciana,30,1998,Hombres,0.001408109
15,"Navarra, Comunidad Foral de",45,2001,Mujeres,0.001409059
18,Ceuta,30,2002,Mujeres,0.001409063
08,Castilla - La Mancha,35,1996,Hombres,0.0014095359999999999
04,"Balears, Illes",45,1991,Mujeres,0.0014100170000000002
06,Cantabria,0,2001,Mujeres,0.0014104019999999998
10,Comunitat Valenciana,45,2009,Mujeres,0.0014104159999999998
09,Cataluña,25,1996,Hombres,0.0014106479999999998
08,Castilla - La Mancha,25,1994,Hombres,0.001410832
12,Galicia,45,2014,Mujeres,0.001411006
13,"Madrid, Comunidad de",45,2023,Hombres,0.001411147
07,Castilla y León,45,1998,Mujeres,0.001412556
15,"Navarra, Comunidad Foral de",20,1992,Hombres,0.0014133560000000002
15,"Navarra, Comunidad Foral de",0,2011,Hombres,0.001413896
07,Castilla y León,45,2023,Hombres,0.001414144
18,Ceuta,35,2016,Hombres,0.001415688
15,"Navarra, Comunidad Foral de",45,2015,Hombres,0.001416915
09,Cataluña,40,2010,Hombres,0.001417141
11,Extremadura,45,2001,Mujeres,0.001417405
07,Castilla y León,40,2011,Hombres,0.00141742
05,Canarias,45,2014,Mujeres,0.0014176470000000002
12,Galicia,20,1998,Hombres,0.001417914
12,Galicia,20,1995,Hombres,0.001418844
02,Aragón,45,1992,Mujeres,0.0014190560000000001
14,"Murcia, Región de",40,2023,Hombres,0.0014196299999999999
03,"Asturias, Principado de",30,2001,Hombres,0.001419849
16,País Vasco,45,2010,Mujeres,0.00142122
08,Castilla - La Mancha,45,1997,Mujeres,0.0014212530000000001
17,"Rioja, La",40,2014,Hombres,0.001421646
15,"Navarra, Comunidad Foral de",0,2010,Hombres,0.001421829
07,Castilla y León,45,1997,Mujeres,0.0014221239999999999
14,"Murcia, Región de",35,2006,Hombres,0.001422843
03,"Asturias, Principado de",45,2015,Mujeres,0.00142405
18,Ceuta,40,2018,Hombres,0.001424617
13,"Madrid, Comunidad de",45,2007,Mujeres,0.0014246399999999998
03,"Asturias, Principado de",40,2022,Hombres,0.001425169
01,Andalucía,45,2007,Mujeres,0.001425406
19,Melilla,55,2014,Mujeres,0.001425787
14,"Murcia, Región de",50,2019,Mujeres,0.001425956
14,"Murcia, Región de",45,1991,Mujeres,0.001426603
02,Aragón,25,1992,Hombres,0.001426686
08,Castilla - La Mancha,40,2010,Hombres,0.001426801
11,Extremadura,45,2005,Mujeres,0.001427109
03,"Asturias, Principado de",25,1997,Hombres,0.001428682
12,Galicia,25,1999,Hombres,0.001431606
13,"Madrid, Comunidad de",35,2004,Hombres,0.0014321219999999999
01,Andalucía,45,2005,Mujeres,0.001432394
05,Canarias,40,1999,Mujeres,0.001433046
12,Galicia,30,2003,Hombres,0.001433417
08,Castilla - La Mancha,50,2016,Mujeres,0.0014337899999999999
14,"Murcia, Región de",30,1996,Hombres,0.0014348339999999998
13,"Madrid, Comunidad de",40,2009,Hombres,0.001435496
19,Melilla,45,2007,Hombres,0.001435586
19,Melilla,45,2018,Mujeres,0.0014358770000000001
14,"Murcia, Región de",25,1991,Hombres,0.001436181
18,Ceuta,40,2016,Hombres,0.001436458
09,Cataluña,20,1993,Hombres,0.00143683
10,Comunitat Valenciana,45,2013,Mujeres,0.0014374070000000001
18,Ceuta,40,2006,Mujeres,0.0014377489999999999
19,Melilla,45,2016,Mujeres,0.0014379109999999998
06,Cantabria,40,1995,Mujeres,0.001438219
09,Cataluña,45,2010,Mujeres,0.001438784
04,"Balears, Illes",35,2003,Hombres,0.001439586
01,Andalucía,30,2001,Hombres,0.001440164
13,"Madrid, Comunidad de",45,2000,Mujeres,0.001440186
01,Andalucía,35,2006,Hombres,0.001440186
15,"Navarra, Comunidad Foral de",50,2012,Mujeres,0.001440294
19,Melilla,30,1999,Hombres,0.0014413899999999999
07,Castilla y León,40,2010,Hombres,0.001441397
17,"Rioja, La",45,1992,Mujeres,0.001441759
19,Melilla,25,2004,Hombres,0.00144244
16,País Vasco,45,2005,Mujeres,0.001444001
19,Melilla,20,2004,Hombres,0.001444464
18,Ceuta,20,2014,Hombres,0.001444988
11,Extremadura,25,1992,Hombres,0.001445168
07,Castilla y León,45,2017,Mujeres,0.001445712
17,"Rioja, La",45,2016,Hombres,0.00144643
02,Aragón,45,1994,Mujeres,0.001446823
14,"Murcia, Región de",45,1994,Mujeres,0.001446955
02,Aragón,45,2009,Mujeres,0.001447097
19,Melilla,50,1999,Mujeres,0.001447917
07,Castilla y León,45,1993,Mujeres,0.001447937
06,Cantabria,45,2023,Hombres,0.001448876
13,"Madrid, Comunidad de",25,1996,Hombres,0.001449824
09,Cataluña,45,1998,Mujeres,0.001450402
12,Galicia,45,2003,Mujeres,0.0014505639999999999
08,Castilla - La Mancha,40,2011,Hombres,0.001450683
14,"Murcia, Región de",45,1995,Mujeres,0.001450753
03,"Asturias, Principado de",45,2000,Mujeres,0.001450891
09,Cataluña,45,2008,Mujeres,0.0014509540000000002
17,"Rioja, La",45,2006,Mujeres,0.00145103
07,Castilla y León,45,1999,Mujeres,0.001451306
08,Castilla - La Mancha,35,2004,Hombres,0.001451699
03,"Asturias, Principado de",20,1996,Hombres,0.001452046
07,Castilla y León,0,2016,Mujeres,0.001452708
12,Galicia,45,2013,Mujeres,0.0014527840000000001
16,País Vasco,45,2014,Mujeres,0.001452823
02,Aragón,30,1995,Hombres,0.001452855
05,Canarias,40,2000,Mujeres,0.0014528730000000001
19,Melilla,30,2001,Hombres,0.0014533419999999998
18,Ceuta,20,2015,Hombres,0.001453613
03,"Asturias, Principado de",45,1998,Mujeres,0.00145416
03,"Asturias, Principado de",45,2010,Mujeres,0.001455078
03,"Asturias, Principado de",45,2006,Mujeres,0.001455563
14,"Murcia, Región de",40,2010,Hombres,0.001455713
19,Melilla,25,1994,Hombres,0.00145621
08,Castilla - La Mancha,35,1993,Hombres,0.001456214
13,"Madrid, Comunidad de",20,1992,Hombres,0.001456342
03,"Asturias, Principado de",45,1995,Mujeres,0.001457014
13,"Madrid, Comunidad de",45,2021,Hombres,0.001457233
01,Andalucía,40,2013,Hombres,0.001457724
06,Cantabria,0,2000,Mujeres,0.0014578150000000001
10,Comunitat Valenciana,40,2011,Hombres,0.001457987
17,"Rioja, La",40,2008,Hombres,0.001457992
10,Comunitat Valenciana,45,1996,Mujeres,0.001458212
11,Extremadura,30,1994,Hombres,0.00145822
13,"Madrid, Comunidad de",45,2002,Mujeres,0.001458427
14,"Murcia, Región de",40,2020,Hombres,0.001458752
14,"Murcia, Región de",25,1995,Hombres,0.0014588779999999998
07,Castilla y León,35,2005,Hombres,0.001458936
02,Aragón,25,1991,Hombres,0.001458949
19,Melilla,50,2022,Mujeres,0.001458969
01,Andalucía,45,2000,Mujeres,0.001461494
06,Cantabria,50,2020,Mujeres,0.001462292
16,País Vasco,20,1992,Hombres,0.001462718
06,Cantabria,40,1999,Mujeres,0.00146306
01,Andalucía,45,2002,Mujeres,0.001463413
10,Comunitat Valenciana,45,2007,Mujeres,0.0014640789999999999
19,Melilla,50,2008,Mujeres,0.0014643660000000001
05,Canarias,45,1997,Mujeres,0.001464542
19,Melilla,40,1992,Mujeres,0.001464583
07,Castilla y León,45,2006,Mujeres,0.001464798
11,Extremadura,20,1993,Hombres,0.0014648220000000002
10,Comunitat Valenciana,30,2002,Hombres,0.001467589
17,"Rioja, La",40,1999,Hombres,0.0014680070000000001
13,"Madrid, Comunidad de",30,1998,Hombres,0.001468361
11,Extremadura,30,1996,Hombres,0.001468412
18,Ceuta,50,2012,Mujeres,0.0014711890000000001
15,"Navarra, Comunidad Foral de",50,2015,Mujeres,0.001471615
11,Extremadura,40,1992,Mujeres,0.0014726399999999999
06,Cantabria,45,2019,Hombres,0.001472997
14,"Murcia, Región de",45,1998,Mujeres,0.001473076
05,Canarias,35,2003,Hombres,0.001473409
19,Melilla,35,2008,Mujeres,0.001473673
19,Melilla,20,2007,Hombres,0.001474618
09,Cataluña,35,2002,Hombres,0.0014748019999999999
03,"Asturias, Principado de",40,1995,Mujeres,0.001474853
18,Ceuta,50,2006,Mujeres,0.0014749449999999999
07,Castilla y León,45,2000,Mujeres,0.001476233
03,"Asturias, Principado de",40,2006,Mujeres,0.001476393
19,Melilla,45,2003,Mujeres,0.001477093
18,Ceuta,40,2020,Hombres,0.001477277
12,Galicia,45,2010,Mujeres,0.001477304
13,"Madrid, Comunidad de",45,2004,Mujeres,0.001477377
16,País Vasco,0,2011,Hombres,0.001477667
14,"Murcia, Región de",45,1997,Mujeres,0.001477682
18,Ceuta,40,2013,Hombres,0.001477944
01,Andalucía,45,2006,Mujeres,0.001478119
10,Comunitat Valenciana,20,1992,Hombres,0.001478294
14,"Murcia, Región de",35,2002,Hombres,0.001478442
03,"Asturias, Principado de",45,2002,Mujeres,0.001479055
02,Aragón,25,1994,Hombres,0.001479842
09,Cataluña,45,1999,Mujeres,0.00148007
17,"Rioja, La",40,2003,Hombres,0.001480297
10,Comunitat Valenciana,40,2013,Hombres,0.001480408
10,Comunitat Valenciana,45,2006,Mujeres,0.00148109
07,Castilla y León,20,1991,Hombres,0.001481717
11,Extremadura,45,2012,Mujeres,0.001481733
11,Extremadura,35,2002,Hombres,0.001481863
05,Canarias,40,1998,Mujeres,0.001483187
19,Melilla,35,2002,Hombres,0.001483442
15,"Navarra, Comunidad Foral de",35,2000,Hombres,0.001484343
10,Comunitat Valenciana,35,2004,Hombres,0.0014854179999999999
08,Castilla - La Mancha,45,2001,Mujeres,0.001486945
08,Castilla - La Mancha,35,1998,Hombres,0.001486977
05,Canarias,45,2012,Mujeres,0.001487612
16,País Vasco,45,2001,Mujeres,0.001488017
13,"Madrid, Comunidad de",45,2005,Mujeres,0.001490247
07,Castilla y León,35,2003,Hombres,0.0014902930000000002
17,"Rioja, La",45,2013,Mujeres,0.0014908920000000002
19,Melilla,45,1991,Mujeres,0.001492913
17,"Rioja, La",35,2002,Hombres,0.00149378
17,"Rioja, La",40,2007,Hombres,0.001494874
15,"Navarra, Comunidad Foral de",50,2002,Mujeres,0.0014954970000000001
19,Melilla,25,1998,Hombres,0.001496025
07,Castilla y León,45,1996,Mujeres,0.001496208
12,Galicia,40,2015,Hombres,0.0014962279999999998
19,Melilla,35,1999,Hombres,0.001497398
13,"Madrid, Comunidad de",50,2021,Mujeres,0.001498073
13,"Madrid, Comunidad de",45,2001,Mujeres,0.001498486
14,"Murcia, Región de",35,2000,Hombres,0.001498592
01,Andalucía,45,2008,Mujeres,0.0014987919999999999
16,País Vasco,50,2023,Mujeres,0.001498969
02,Aragón,40,2010,Hombres,0.001499074
12,Galicia,40,2013,Hombres,0.0014992
04,"Balears, Illes",20,1995,Hombres,0.00149949
19,Melilla,30,2014,Hombres,0.001500228
09,Cataluña,20,1992,Hombres,0.0015006
14,"Murcia, Región de",45,1996,Mujeres,0.001500737
04,"Balears, Illes",50,2007,Mujeres,0.0015008019999999999
02,Aragón,50,2001,Mujeres,0.0015009779999999998
18,Ceuta,45,2023,Hombres,0.001501183
16,País Vasco,45,1993,Mujeres,0.001501545
07,Castilla y León,25,1995,Hombres,0.001501786
10,Comunitat Valenciana,45,1998,Mujeres,0.001502062
16,País Vasco,45,2007,Mujeres,0.001503863
09,Cataluña,45,1996,Mujeres,0.001504375
13,"Madrid, Comunidad de",45,2019,Hombres,0.001506052
08,Castilla - La Mancha,50,2014,Mujeres,0.001507371
09,Cataluña,40,2008,Hombres,0.001507996
02,Aragón,0,2018,Hombres,0.001508853
04,"Balears, Illes",45,2023,Hombres,0.001508945
13,"Madrid, Comunidad de",50,2019,Mujeres,0.001510299
10,Comunitat Valenciana,40,2012,Hombres,0.001511178
18,Ceuta,25,2011,Hombres,0.001511283
03,"Asturias, Principado de",45,2018,Mujeres,0.001511574
19,Melilla,25,1997,Hombres,0.001511674
03,"Asturias, Principado de",0,2019,Mujeres,0.0015121569999999999
12,Galicia,40,1992,Mujeres,0.0015122310000000002
02,Aragón,25,1993,Hombres,0.001512505
01,Andalucía,45,2004,Mujeres,0.001512523
13,"Madrid, Comunidad de",45,1996,Mujeres,0.001512666
11,Extremadura,40,2010,Hombres,0.001512766
06,Cantabria,25,1997,Hombres,0.001513206
05,Canarias,30,1998,Hombres,0.0015133149999999999
10,Comunitat Valenciana,20,1991,Hombres,0.001514313
03,"Asturias, Principado de",30,2003,Hombres,0.001514678
05,Canarias,35,2006,Hombres,0.0015149900000000001
14,"Murcia, Región de",30,1998,Hombres,0.001515009
14,"Murcia, Región de",30,1992,Hombres,0.001515898
03,"Asturias, Principado de",45,1999,Mujeres,0.001516225
15,"Navarra, Comunidad Foral de",45,2010,Hombres,0.001516397
08,Castilla - La Mancha,30,1993,Hombres,0.0015167219999999999
09,Cataluña,35,2003,Hombres,0.0015168459999999999
12,Galicia,35,2008,Hombres,0.001517415
14,"Murcia, Región de",30,1993,Hombres,0.001517619
03,"Asturias, Principado de",40,2023,Hombres,0.001517775
04,"Balears, Illes",50,2023,Mujeres,0.001518167
12,Galicia,35,2005,Hombres,0.001518407
04,"Balears, Illes",40,1993,Mujeres,0.001518419
16,País Vasco,45,1994,Mujeres,0.001518543
13,"Madrid, Comunidad de",45,1995,Mujeres,0.00151914
10,Comunitat Valenciana,45,2001,Mujeres,0.001519414
01,Andalucía,25,1996,Hombres,0.0015195780000000002
04,"Balears, Illes",50,2022,Mujeres,0.0015195909999999998
02,Aragón,35,1992,Hombres,0.001519728
09,Cataluña,40,2009,Hombres,0.001520336
08,Castilla - La Mancha,40,2012,Hombres,0.001520519
16,País Vasco,45,2009,Mujeres,0.001521657
06,Cantabria,45,2002,Mujeres,0.001522105
17,"Rioja, La",40,1996,Hombres,0.001523506
07,Castilla y León,25,1993,Hombres,0.00152468
08,Castilla - La Mancha,35,1992,Hombres,0.001524765
07,Castilla y León,40,2006,Hombres,0.001524927
06,Cantabria,40,1991,Mujeres,0.001525574
13,"Madrid, Comunidad de",40,2008,Hombres,0.001526786
14,"Murcia, Región de",35,1999,Hombres,0.0015268459999999999
13,"Madrid, Comunidad de",45,2018,Hombres,0.0015279229999999998
02,Aragón,30,1992,Hombres,0.001528319
14,"Murcia, Región de",50,2023,Mujeres,0.001528583
18,Ceuta,25,2005,Hombres,0.001528597
15,"Navarra, Comunidad Foral de",0,2012,Mujeres,0.0015290360000000001
15,"Navarra, Comunidad Foral de",35,2006,Hombres,0.0015292559999999999
09,Cataluña,45,1995,Mujeres,0.0015306850000000002
01,Andalucía,45,2009,Mujeres,0.001530816
02,Aragón,30,1997,Hombres,0.001531045
06,Cantabria,35,2003,Hombres,0.0015315840000000001
12,Galicia,0,2019,Mujeres,0.001531682
07,Castilla y León,45,1995,Mujeres,0.001532083
14,"Murcia, Región de",35,2004,Hombres,0.0015326880000000001
09,Cataluña,35,2001,Hombres,0.001532695
06,Cantabria,0,2011,Mujeres,0.0015327539999999999
07,Castilla y León,50,2021,Mujeres,0.0015328630000000002
05,Canarias,35,2005,Hombres,0.001533185
17,"Rioja, La",50,2023,Mujeres,0.0015333950000000001
05,Canarias,25,1992,Hombres,0.001533641
05,Canarias,0,2023,Mujeres,0.0015337019999999999
11,Extremadura,45,2022,Mujeres,0.00153487
06,Cantabria,50,1996,Mujeres,0.001534894
15,"Navarra, Comunidad Foral de",0,2007,Mujeres,0.001535619
11,Extremadura,30,1997,Hombres,0.001536088
11,Extremadura,40,2000,Mujeres,0.0015361489999999999
17,"Rioja, La",50,1995,Mujeres,0.0015364089999999999
15,"Navarra, Comunidad Foral de",25,1992,Hombres,0.001538275
12,Galicia,45,2002,Mujeres,0.0015386850000000001
18,Ceuta,40,1994,Mujeres,0.001539341
17,"Rioja, La",35,1993,Hombres,0.001539477
13,"Madrid, Comunidad de",45,1991,Mujeres,0.0015398080000000001
01,Andalucía,30,1999,Hombres,0.001540121
19,Melilla,40,2012,Hombres,0.001541207
12,Galicia,35,2004,Hombres,0.001542721
11,Extremadura,25,1991,Hombres,0.001543806
14,"Murcia, Región de",25,1992,Hombres,0.001543807
17,"Rioja, La",45,2000,Mujeres,0.001544412
16,País Vasco,45,2008,Mujeres,0.001544461
09,Cataluña,45,1997,Mujeres,0.001544702
07,Castilla y León,35,1999,Hombres,0.001544793
19,Melilla,35,1991,Hombres,0.001544876
01,Andalucía,30,1998,Hombres,0.001545447
17,"Rioja, La",50,2021,Mujeres,0.001546101
12,Galicia,25,1998,Hombres,0.001546907
10,Comunitat Valenciana,45,2008,Mujeres,0.001547964
02,Aragón,50,2018,Mujeres,0.001548399
11,Extremadura,45,2008,Mujeres,0.001549058
11,Extremadura,40,2019,Hombres,0.001550084
19,Melilla,1,1998,Mujeres,0.0015503960000000001
16,País Vasco,45,2004,Mujeres,0.001550743
15,"Navarra, Comunidad Foral de",30,1992,Hombres,0.0015508450000000001
08,Castilla - La Mancha,30,1994,Hombres,0.001551087
08,Castilla - La Mancha,35,2000,Hombres,0.001551815
04,"Balears, Illes",45,2002,Mujeres,0.001551815
12,Galicia,45,2007,Mujeres,0.0015523499999999999
15,"Navarra, Comunidad Foral de",50,2017,Mujeres,0.001552436
02,Aragón,45,2003,Mujeres,0.0015524970000000001
07,Castilla y León,40,2009,Hombres,0.001553638
10,Comunitat Valenciana,25,1993,Hombres,0.001553809
15,"Navarra, Comunidad Foral de",45,2022,Hombres,0.00155472
13,"Madrid, Comunidad de",45,2016,Hombres,0.001555193
19,Melilla,35,2018,Hombres,0.001555263
10,Comunitat Valenciana,45,1997,Mujeres,0.001556055
03,"Asturias, Principado de",45,1997,Mujeres,0.0015567040000000001
12,Galicia,45,2005,Mujeres,0.00155681
02,Aragón,35,2000,Hombres,0.001557059
19,Melilla,35,1998,Mujeres,0.0015571839999999999
04,"Balears, Illes",45,2022,Hombres,0.0015573330000000002
07,Castilla y León,50,2019,Mujeres,0.00155738
11,Extremadura,20,1991,Hombres,0.00155794
07,Castilla y León,45,2002,Mujeres,0.001559031
12,Galicia,30,1999,Hombres,0.001559054
09,Cataluña,45,1992,Mujeres,0.001559395
07,Castilla y León,45,2007,Mujeres,0.001559576
16,País Vasco,45,1992,Mujeres,0.001561002
10,Comunitat Valenciana,25,1994,Hombres,0.001561286
04,"Balears, Illes",25,1997,Hombres,0.001561718
04,"Balears, Illes",50,2021,Mujeres,0.00156266
06,Cantabria,45,1993,Mujeres,0.001563062
11,Extremadura,25,1993,Hombres,0.001563137
08,Castilla - La Mancha,30,1992,Hombres,0.001563857
01,Andalucía,45,1996,Mujeres,0.00156392
13,"Madrid, Comunidad de",45,2017,Hombres,0.00156414
16,País Vasco,45,1997,Mujeres,0.001564969
18,Ceuta,40,2001,Mujeres,0.001564993
11,Extremadura,50,1995,Mujeres,0.001565119
11,Extremadura,0,2013,Mujeres,0.001565227
08,Castilla - La Mancha,50,2012,Mujeres,0.00156574
07,Castilla y León,25,1992,Hombres,0.001565766
08,Castilla - La Mancha,50,2023,Mujeres,0.00156605
12,Galicia,45,2004,Mujeres,0.001566738
16,País Vasco,35,2002,Hombres,0.001566781
12,Galicia,45,2008,Mujeres,0.001568098
12,Galicia,50,2023,Mujeres,0.0015687549999999998
14,"Murcia, Región de",50,2022,Mujeres,0.001568878
02,Aragón,35,1991,Hombres,0.0015689690000000001
06,Cantabria,0,1999,Mujeres,0.0015729770000000001
05,Canarias,40,1996,Mujeres,0.001573895
14,"Murcia, Región de",30,1997,Hombres,0.00157404
17,"Rioja, La",50,2013,Mujeres,0.001574386
12,Galicia,20,1993,Hombres,0.001574494
02,Aragón,45,1998,Mujeres,0.001574682
01,Andalucía,25,1994,Hombres,0.001575206
02,Aragón,30,1999,Hombres,0.001575814
12,Galicia,0,2020,Mujeres,0.00157589
19,Melilla,60,2009,Mujeres,0.0015762640000000002
17,"Rioja, La",0,2016,Mujeres,0.001576502
04,"Balears, Illes",45,1997,Mujeres,0.001576821
04,"Balears, Illes",35,2002,Hombres,0.001578937
06,Cantabria,45,2020,Hombres,0.0015793699999999999
16,País Vasco,0,2013,Mujeres,0.00157959
18,Ceuta,20,1994,Hombres,0.00157992
15,"Navarra, Comunidad Foral de",55,2017,Mujeres,0.0015815030000000002
11,Extremadura,50,2015,Mujeres,0.0015819209999999998
06,Cantabria,45,1994,Mujeres,0.001582074
06,Cantabria,50,2023,Mujeres,0.0015821829999999998
13,"Madrid, Comunidad de",50,2018,Mujeres,0.001582268
13,"Madrid, Comunidad de",45,1993,Mujeres,0.0015823419999999998
19,Melilla,40,2020,Hombres,0.0015823929999999999
03,"Asturias, Principado de",45,2005,Mujeres,0.0015831530000000001
10,Comunitat Valenciana,25,1996,Hombres,0.0015841380000000001
09,Cataluña,45,1993,Mujeres,0.0015844000000000001
19,Melilla,15,2004,Hombres,0.001585233
01,Andalucía,25,1995,Hombres,0.001585607
06,Cantabria,30,1998,Hombres,0.001586165
08,Castilla - La Mancha,30,1991,Hombres,0.001586231
15,"Navarra, Comunidad Foral de",40,2006,Hombres,0.001586691
03,"Asturias, Principado de",35,2006,Hombres,0.001587724
05,Canarias,45,2007,Mujeres,0.001588588
06,Cantabria,45,2021,Hombres,0.0015895330000000002
15,"Navarra, Comunidad Foral de",50,2005,Mujeres,0.0015898490000000002
15,"Navarra, Comunidad Foral de",45,1994,Mujeres,0.0015903389999999999
14,"Murcia, Región de",25,1994,Hombres,0.001590346
18,Ceuta,25,2014,Hombres,0.001591383
19,Melilla,45,2013,Hombres,0.001592398
17,"Rioja, La",40,2002,Hombres,0.001592401
07,Castilla y León,30,1997,Hombres,0.0015928539999999999
01,Andalucía,45,1998,Mujeres,0.001592885
01,Andalucía,45,1993,Mujeres,0.0015934550000000001
15,"Navarra, Comunidad Foral de",50,2010,Mujeres,0.001593476
09,Cataluña,45,2002,Mujeres,0.001595233
08,Castilla - La Mancha,50,2022,Mujeres,0.001595235
03,"Asturias, Principado de",45,2023,Hombres,0.001595344
13,"Madrid, Comunidad de",50,2017,Mujeres,0.001595628
16,País Vasco,45,1991,Mujeres,0.0015961460000000001
13,"Madrid, Comunidad de",35,2002,Hombres,0.001596972
19,Melilla,20,2021,Hombres,0.0015972949999999999
16,País Vasco,40,2010,Hombres,0.0015984810000000001
17,"Rioja, La",45,2019,Hombres,0.00159991
12,Galicia,45,1993,Mujeres,0.001601451
05,Canarias,40,2011,Hombres,0.0016015410000000002
17,"Rioja, La",40,1998,Hombres,0.001601955
04,"Balears, Illes",45,2018,Hombres,0.001602039
19,Melilla,55,2005,Mujeres,0.001602069
10,Comunitat Valenciana,25,1995,Hombres,0.001602951
07,Castilla y León,25,1994,Hombres,0.0016035759999999998
12,Galicia,45,2009,Mujeres,0.0016039589999999999
02,Aragón,50,1997,Mujeres,0.001604322
05,Canarias,35,1999,Hombres,0.0016044549999999999
13,"Madrid, Comunidad de",45,1994,Mujeres,0.0016047499999999998
02,Aragón,50,2013,Mujeres,0.001606279
19,Melilla,40,2018,Hombres,0.001606693
03,"Asturias, Principado de",0,2016,Mujeres,0.001607436
08,Castilla - La Mancha,30,1995,Hombres,0.001607929
06,Cantabria,45,2013,Mujeres,0.0016082639999999999
01,Andalucía,35,2005,Hombres,0.001609489
04,"Balears, Illes",30,1997,Hombres,0.001609559
17,"Rioja, La",0,2017,Mujeres,0.00160972
17,"Rioja, La",50,2009,Mujeres,0.001610092
15,"Navarra, Comunidad Foral de",35,1994,Hombres,0.001610443
04,"Balears, Illes",40,2011,Hombres,0.0016109929999999998
10,Comunitat Valenciana,45,2005,Mujeres,0.0016122019999999999
10,Comunitat Valenciana,45,1999,Mujeres,0.0016127720000000002
13,"Madrid, Comunidad de",50,2016,Mujeres,0.001612812
19,Melilla,45,2010,Mujeres,0.001612917
01,Andalucía,45,1999,Mujeres,0.001613041
17,"Rioja, La",35,1992,Hombres,0.0016131329999999999
